"X_ScoreRateH";"X_ScoreRateA";"X_ConcedeRateH";"X_ConcedeRateA";"X_CornerRatioH";"X_CornerRatioA";"X_FoulRatioH";"X_FoulRatioA";"GoalsScored"
0.9;1.5;1.5;2;0.514851485;0.49122807;0.531343284;0.432950192;8
2.444444444;1.037037037;0.925925926;1.851851852;0.578461538;0.456647399;0.437017995;0.5626703;7
1.130434783;0.913043478;1.608695652;1.391304348;0.4;0.439849624;0.551928783;0.474489796;3
0.833333333;0.833333333;0.833333333;2.333333333;0.473684211;0.448275862;0.458100559;0.518518519;4
1.060606061;1.575757576;1.303030303;1.151515152;0.431216931;0.522427441;0.532381998;0.483904465;2
1.666666667;1.296296296;1.259259259;1.259259259;0.55;0.402173913;0.411840412;0.524475524;5
1.8125;1.1875;1.15625;1.84375;0.5382263;0.49689441;0.54611399;0.483298539;2
1;0.857142857;1.428571429;1.428571429;0.390625;0.362068966;0.414893617;0.536697248;0
0.545454545;0.818181818;1.545454545;1.272727273;0.444444444;0.484615385;0.528125;0.468085106;0
2;1.285714286;1;1.142857143;0.636363636;0.511363636;0.471502591;0.489247312;2
1.344827586;0.862068966;1.655172414;1.620689655;0.449848024;0.508960573;0.475760992;0.483213429;4
1;2;2;2;0.583333333;0.777777778;0.64516129;0.657142857;3
0.925925926;0.814814815;1.185185185;1.481481481;0.546125461;0.419254658;0.48767834;0.501265823;3
0.818181818;1.636363636;1.242424242;1.333333333;0.414705882;0.6;0.514417532;0.489173228;1
0;0;4;0;0.6;0.2;0.628571429;0.516129032;2
1.545454545;3.545454545;0.818181818;0.636363636;0.581395349;0.551401869;0.563076923;0.445141066;5
1.222222222;0.888888889;1;1.444444444;0.351351351;0.40625;0.515695067;0.565400844;5
1.133333333;0.8;1.133333333;1.6;0.642424242;0.443181818;0.521459227;0.474056604;1
0.736842105;0.578947368;1.631578947;1.631578947;0.405714286;0.508196721;0.508741259;0.534883721;4
1.060606061;0.878787879;1.242424242;1.787878788;0.456233422;0.393063584;0.604417671;0.568138196;1
1.111111111;1.416666667;1.166666667;1.361111111;0.469586375;0.456233422;0.605018587;0.491209928;1
1.833333333;1.166666667;1.166666667;1;0.603448276;0.533333333;0.542857143;0.5;4
1.0625;1.3125;1.625;2.3125;0.409356725;0.53030303;0.47979798;0.436090226;2
1.5;0.833333333;1.111111111;1.333333333;0.51627907;0.375;0.541740675;0.516059957;2
3.111111111;2.111111111;0.666666667;1;0.666666667;0.551401869;0.408;0.428015564;3
3.833333333;0.666666667;0.666666667;1.5;0.701754386;0.357142857;0.433962264;0.463157895;3
0.869565217;1;1.565217391;1.043478261;0.43438914;0.664031621;0.509298999;0.514044944;2
0.888888889;1.027777778;1.694444444;1.361111111;0.428888889;0.431216931;0.513333333;0.528616025;4
1.384615385;1.384615385;1.384615385;1.076923077;0.551470588;0.404761905;0.514044944;0.51396648;3
1.833333333;0.888888889;1.166666667;1.638888889;0.534626039;0.416289593;0.537674419;0.508704062;3
1.5625;0.9375;1.1875;1.375;0.463855422;0.451977401;0.477647059;0.607214429;0
1;1.5;1;2;0.476190476;0.357142857;0.543859649;0.575342466;1
1.78125;2.59375;0.78125;0.9375;0.631123919;0.577427822;0.525052192;0.437012263;3
1.19047619;1.047619048;1.523809524;1.285714286;0.491596639;0.368181818;0.52350081;0.529411765;2
1.48;1.92;0.96;0.92;0.477124183;0.647686833;0.470180305;0.498648649;0
3;1.5;0.5;1;0.25;0.703703704;0.371428571;0.42;3
2.379310345;0.931034483;0.724137931;1.206896552;0.622222222;0.522222222;0.480096502;0.531180401;1
1.7;0.6;1.1;1.7;0.571428571;0.46;0.54516129;0.525951557;0
1.291666667;0.916666667;1.458333333;1.625;0.434944238;0.452531646;0.530139104;0.507163324;2
1.125;1.625;1.25;2.375;0.480769231;0.456521739;0.5;0.432692308;2
1.625;1.25;2.375;1.375;0.344086022;0.510869565;0.460580913;0.445783133;3
3.3;0.8;1.15;1.05;0.637305699;0.51984127;0.402083333;0.537614679;6
0.916666667;1.541666667;1.416666667;1.208333333;0.442028986;0.532075472;0.469255663;0.561994609;1
0.875;2.458333333;1.541666667;0.666666667;0.384057971;0.653386454;0.5184;0.487874465;3
1;2;1.75;0.75;0.542857143;0.405797101;0.588983051;0.532786885;2
0.904761905;1.857142857;1.285714286;1.619047619;0.393574297;0.529166667;0.516778523;0.52700491;5
0.848484848;1.393939394;1.606060606;1.393939394;0.405759162;0.524804178;0.504608295;0.456776948;2
2.461538462;2.230769231;0.769230769;0.846153846;0.657894737;0.692857143;0.427027027;0.492227979;2
0.625;1.125;1.625;1.625;0.352941176;0.574074074;0.478599222;0.477876106;2
1.826086957;1.130434783;1.217391304;1.260869565;0.574297189;0.487603306;0.447452229;0.551136364;3
1.117647059;2.705882353;1.294117647;0.647058824;0.398989899;0.688235294;0.520697168;0.497029703;1
1.5;0.5;2.5;0.5;0.466666667;0.411764706;0.651162791;0.550724638;1
1.090909091;1.454545455;1.454545455;2.272727273;0.503649635;0.543103448;0.426865672;0.536585366;4
0.5;0.75;2.25;2;0.5;0.292682927;0.465648855;0.46969697;0
0.888888889;2.555555556;1.722222222;0.888888889;0.418502203;0.602272727;0.462857143;0.515267176;2
0;1;2.5;3.5;0.55;0.133333333;0.450980392;0.5;1
1.8;0.8;1.8;0.9;0.475728155;0.404958678;0.559485531;0.450847458;1
1.571428571;3;1.357142857;0.571428571;0.544827586;0.602649007;0.454780362;0.419117647;1
1.583333333;0.363636364;1.25;1.090909091;0.618320611;0.429752066;0.525;0.484429066;1
1.352941176;1.294117647;1.647058824;1.588235294;0.434343434;0.476439791;0.462522852;0.473873874;5
0.727272727;2.454545455;2.454545455;1.272727273;0.516393443;0.547008547;0.485714286;0.441358025;5
0.806451613;0.935483871;1.35483871;1.548387097;0.510835913;0.441463415;0.495990836;0.514254386;1
3;2;3;0.5;0.285714286;0.526315789;0.527272727;0.492063492;3
0.913043478;1.304347826;1.304347826;1.347826087;0.488636364;0.475206612;0.559507524;0.487430168;4
1.071428571;1.142857143;1.964285714;2.107142857;0.448753463;0.504504505;0.562334218;0.453566622;5
1;2.7;1.6;0.5;0.549450549;0.586956522;0.579661017;0.514814815;1
1.5;1.21875;1.40625;1.5;0.642622951;0.450746269;0.39390642;0.447488584;2
3.2;1.3;0.6;1.7;0.53;0.457142857;0.447811448;0.498305085;8
0.891891892;1.810810811;1.648648649;0.810810811;0.416851441;0.429708223;0.508426966;0.469982847;5
1.555555556;1.666666667;1.222222222;1.444444444;0.388429752;0.546391753;0.475806452;0.421524664;1
3;0.878787879;0.909090909;1.575757576;0.588235294;0.418719212;0.406542056;0.507820647;3
1.103448276;1.448275862;1.551724138;1.689655172;0.459731544;0.507739938;0.441213654;0.517897092;4
1.535714286;0.964285714;1.392857143;1.892857143;0.572254335;0.437086093;0.47;0.518518519;2
0.733333333;2.933333333;1.666666667;1.133333333;0.413043478;0.549668874;0.539267016;0.448780488;4
0.894736842;0.947368421;1.421052632;1.736842105;0.442708333;0.45049505;0.429400387;0.507908612;6
1.416666667;1.083333333;1;1.583333333;0.60483871;0.355555556;0.53638814;0.525993884;1
2.923076923;1.153846154;0.538461538;1.153846154;0.778625954;0.507042254;0.408695652;0.538860104;4
0.846153846;1.384615385;1.153846154;2.230769231;0.529032258;0.541666667;0.529577465;0.535248042;1
1.794117647;0.852941176;0.764705882;1.441176471;0.421212121;0.388101983;0.473635523;0.553745928;4
1.09375;0.96875;1.59375;1.46875;0.403560831;0.451187335;0.541899441;0.512971698;1
1.111111111;0.888888889;1.444444444;1.222222222;0.634146341;0.546391753;0.388;0.526690391;3
0.888888889;1.055555556;1.777777778;1.611111111;0.519337017;0.497461929;0.526678141;0.49009009;1
2;1;2;0;0.222222222;0.6;0.342857143;0.394736842;4
0.956521739;0.913043478;1.47826087;1.608695652;0.540084388;0.377862595;0.49201278;0.518211921;0
0.857142857;0.714285714;1.428571429;1.285714286;0.452054795;0.549295775;0.491803279;0.520491803;3
2;5;1;0.666666667;0.542857143;0.75;0.533333333;0.506329114;4
1;1;2;1;0.555555556;0.388888889;0.630769231;0.588235294;4
1.666666667;1.333333333;1;2;0.641025641;0.5;0.418604651;0.602150538;1
0.838709677;1.161290323;1.741935484;1.35483871;0.434920635;0.483606557;0.536504425;0.467258602;1
2.047619048;3.333333333;0.952380952;0.857142857;0.615384615;0.562770563;0.482484076;0.421150278;4
2.7;1.65;0.45;0.85;0.677419355;0.542735043;0.401574803;0.54;5
1.272727273;1.545454545;1.5;0.909090909;0.388888889;0.487364621;0.559105431;0.473933649;3
2;0.666666667;1.666666667;1;0.578947368;0.666666667;0.552941176;0.407407407;3
0.909090909;0.818181818;1.727272727;1.454545455;0.516949153;0.516666667;0.482866044;0.553977273;4
1;2;0.5;0.5;0.444444444;0.516129032;0.479166667;0.523076923;3
0.933333333;1;1.333333333;1.466666667;0.43030303;0.340425532;0.608225108;0.533783784;3
0.807692308;1.192307692;1.884615385;1.538461538;0.413043478;0.415540541;0.567534077;0.546044099;2
1.5;1;1.678571429;1.5;0.501597444;0.434944238;0.516241299;0.479338843;2
0.625;1.5;1;1.375;0.4625;0.403669725;0.54028436;0.493023256;2
1.648648649;1.567567568;1.432432432;1.162162162;0.474299065;0.510638298;0.45623069;0.484790875;3
1.555555556;1.333333333;1.611111111;1.388888889;0.407035176;0.387096774;0.505952381;0.56920078;2
1.714285714;1.428571429;1.714285714;1.428571429;0.486486486;0.511111111;0.395604396;0.443396226;2
1.391304348;2.956521739;1.217391304;0.739130435;0.602272727;0.747747748;0.551499348;0.399014778;3
1.375;1.3125;1.1875;1.5;0.526829268;0.570588235;0.402083333;0.511727079;3
2.931034483;1.137931034;0.862068966;1.413793103;0.618589744;0.476340694;0.414267835;0.522900763;3
1.235294118;0.764705882;1.352941176;1.294117647;0.331578947;0.486842105;0.558189655;0.562;3
2.5;1.5;1.5;1.5;0.625;0.423076923;0.452830189;0.527272727;2
1.5;1.25;1.25;1;0.488372093;0.674418605;0.56302521;0.433962264;2
1.6;0.866666667;0.933333333;1.6;0.527777778;0.398648649;0.531764706;0.505617978;3
0.928571429;1.357142857;1.5;1.642857143;0.416938111;0.448275862;0.541062802;0.477192982;3
1.105263158;0.894736842;1.105263158;1.263157895;0.531707317;0.461904762;0.515097691;0.616161616;1
0.75;1.75;1.25;2;0.5;0.586206897;0.477272727;0.534482759;1
2.225806452;1.64516129;0.709677419;1.193548387;0.666666667;0.521857923;0.484304933;0.481727575;1
3.2;0.8;0.8;2;0.75;0.492537313;0.503448276;0.552631579;3
1.375;0.8125;1.40625;1.3125;0.52;0.516616314;0.455347299;0.498349835;3
3.5;1.235294118;0.9375;1.529411765;0.534883721;0.511235955;0.431372549;0.505681818;3
0.666666667;2.333333333;1.666666667;0.666666667;0.423076923;0.451612903;0.587628866;0.465909091;3
1.310344828;1.75862069;1.517241379;0.862068966;0.460365854;0.62804878;0.51216545;0.521288838;0
1.344827586;1.068965517;1.206896552;1.24137931;0.62006079;0.398671096;0.557428872;0.513888889;3
0.833333333;1.766666667;1.7;1.433333333;0.408045977;0.43597561;0.5;0.444444444;2
0.896551724;1.344827586;1.379310345;1.448275862;0.515151515;0.412307692;0.534883721;0.505325444;6
0;0;0;0;0.8;0.75;0.483870968;0.55;1
1.208333333;1.583333333;1.958333333;1.25;0.515923567;0.551495017;0.472180451;0.407624633;4
1.272727273;1.454545455;1.272727273;1.090909091;0.524590164;0.504424779;0.445402299;0.485875706;6
1.769230769;0.884615385;1.269230769;1.730769231;0.584313725;0.411538462;0.53836478;0.537648613;3
1.2;1.771428571;1.485714286;1.428571429;0.452196382;0.501149425;0.505483549;0.516940949;1
1.555555556;0.972222222;1.361111111;1.611111111;0.598984772;0.525423729;0.48471223;0.484936832;3
1.409090909;1.954545455;1.727272727;0.954545455;0.545081967;0.647058824;0.524637681;0.502325581;3
1.52;0.96;1.16;1.2;0.522058824;0.486988848;0.566451613;0.605540897;4
1.032258065;1.419354839;1.612903226;1.451612903;0.491071429;0.527624309;0.535759097;0.452488688;0
0.888888889;1.555555556;1.444444444;2.333333333;0.554455446;0.333333333;0.535315985;0.467391304;1
1.133333333;2.566666667;1.766666667;0.966666667;0.501312336;0.582633053;0.47251462;0.439197166;3
2;2.333333333;0.666666667;1;0.459459459;0.375;0.516853933;0.443396226;2
0.857142857;1.047619048;2;1.80952381;0.412037037;0.493087558;0.543371522;0.4765625;2
0.923076923;1;1.5;1.692307692;0.497991968;0.42042042;0.476943347;0.5;3
1.625;0.5;1.375;2.5;0.571428571;0.413793103;0.522821577;0.548387097;3
1.2;1.2;0.8;1.3;0.580357143;0.338842975;0.511627907;0.507194245;3
3.161290323;1.129032258;1.064516129;1.612903226;0.630662021;0.415384615;0.42893726;0.546803653;1
1.142857143;2.428571429;2.714285714;0.571428571;0.385714286;0.348484848;0.541062802;0.471861472;3
1.44;1.2;1.48;1.52;0.503225806;0.397003745;0.53478854;0.547752809;4
1.324324324;1.297297297;1.405405405;1.405405405;0.521939954;0.473557692;0.4625;0.5127421;3
1.75862069;1.413793103;1.275862069;0.965517241;0.544444444;0.466076696;0.412545235;0.459687124;6
2.111111111;1.166666667;1;1.444444444;0.653061224;0.485875706;0.496240602;0.532986111;2
1;1.307692308;1.307692308;1.615384615;0.528571429;0.522292994;0.491803279;0.435393258;3
1.285714286;1.80952381;1.523809524;0.904761905;0.509009009;0.413461538;0.492236025;0.479351032;3
0.833333333;0.75;1.333333333;1.5;0.481203008;0.445378151;0.5;0.442771084;5
2.714285714;1;0.714285714;1.428571429;0.771428571;0.456790123;0.488038278;0.581521739;3
1.266666667;1.866666667;1.4;0.866666667;0.333333333;0.430555556;0.548076923;0.468950749;1
3;0;1;3;0.588235294;0.545454545;0.483870968;0.6;1
1.53125;1.3125;1.4375;1.71875;0.538461538;0.454054054;0.545731707;0.465979381;3
1.428571429;1.571428571;1.142857143;1.428571429;0.513157895;0.464788732;0.470588235;0.537383178;7
1.142857143;2.571428571;1.571428571;1.142857143;0.493975904;0.742857143;0.429951691;0.48;1
1.2;1.857142857;1.142857143;1.171428571;0.64305949;0.538028169;0.528375734;0.53978907;2
0.733333333;1.066666667;1.4;1.533333333;0.378205128;0.430463576;0.539256198;0.440677966;0
1.696969697;1.121212121;1.515151515;1.272727273;0.445945946;0.471910112;0.455180442;0.550204918;3
1.4;1.2;2;1.1;0.534351145;0.565217391;0.492424242;0.498069498;3
1.652173913;1;1.086956522;1.347826087;0.518939394;0.539823009;0.545968883;0.543175487;0
0.857142857;0.821428571;1.392857143;1.571428571;0.479400749;0.462406015;0.530456853;0.511876485;3
0.6;0.6;2;1;0.416666667;0.488888889;0.524475524;0.621428571;4
0.8;1.2;1.8;2.1;0.388349515;0.343434343;0.48534202;0.509868421;0
1.290322581;0.935483871;1.741935484;1.129032258;0.455555556;0.496527778;0.47171825;0.522245763;3
0.5;0.833333333;1.333333333;0.833333333;0.5;0.4375;0.523076923;0.445652174;1
1.117647059;1.058823529;1.117647059;1.235294118;0.5;0.527777778;0.470588235;0.514677104;0
1.826086957;1.565217391;1.782608696;1.52173913;0.543307087;0.518796992;0.535928144;0.453376206;0
1.066666667;1.333333333;1.666666667;1.533333333;0.457317073;0.439759036;0.569148936;0.554744526;3
0.823529412;1.235294118;1.235294118;1.5;0.483796296;0.451187335;0.525600836;0.507755946;1
1.592592593;1.814814815;0.888888889;1.222222222;0.516447368;0.572490706;0.540689655;0.538461538;2
1.117647059;1.088235294;1.764705882;2;0.501199041;0.482352941;0.48701973;0.569020021;3
0.571428571;3.571428571;2.142857143;1.285714286;0.384615385;0.551282051;0.540816327;0.477987421;5
1.285714286;1.5;1.321428571;1.428571429;0.473684211;0.631578947;0.502320186;0.391089109;3
0.842105263;2.789473684;2;1.105263158;0.528888889;0.566502463;0.531669866;0.460784314;5
1.052631579;0.947368421;1.578947368;1.736842105;0.389423077;0.413934426;0.491851852;0.577154309;5
3;1.090909091;0.636363636;1.272727273;0.652892562;0.576271186;0.423566879;0.532394366;1
1;0;1;6;0.307692308;0.4375;0.527777778;0.5;0
1.233333333;1.466666667;1.3;1.4;0.441791045;0.512195122;0.506292352;0.517754868;6
1.818181818;1.272727273;1;0.818181818;0.691489362;0.583333333;0.460843373;0.501538462;4
1.8;0.8;0.8;1;0.683333333;0.413043478;0.442748092;0.426666667;2
2.333333333;2.333333333;2;2.666666667;0.545454545;0.282051282;0.518987342;0.466666667;2
1.285714286;1.142857143;2.142857143;1.642857143;0.55483871;0.506849315;0.531707317;0.524774775;2
1.03125;1.34375;1.40625;1.59375;0.420118343;0.546195652;0.522648084;0.488962472;2
1.041666667;3.041666667;1.291666667;0.541666667;0.402298851;0.685393258;0.5203125;0.426202322;3
1;1;1.666666667;1.266666667;0.469512195;0.537037037;0.494432071;0.50547046;3
1.096774194;0.903225806;1.322580645;1.548387097;0.453416149;0.505016722;0.510893246;0.486363636;3
1.333333333;1;1.083333333;1.333333333;0.429447853;0.519379845;0.486486486;0.492492492;2
1.068965517;1.413793103;1.896551724;1.379310345;0.407624633;0.52238806;0.540410133;0.457978076;4
1.407407407;1.444444444;1.481481481;1.444444444;0.504504505;0.411960133;0.530663329;0.506935687;3
1.307692308;1;2.230769231;1.230769231;0.433460076;0.489932886;0.473554736;0.557856273;1
1.16;3.4;1.4;0.84;0.515923567;0.546875;0.501420455;0.466666667;5
1.033333333;1.1;1.666666667;1.9;0.492307692;0.413105413;0.53686934;0.544924154;1
1.303030303;2.666666667;1.727272727;0.515151515;0.455263158;0.656338028;0.464071856;0.426488457;3
0.625;2.791666667;1.541666667;0.583333333;0.5125;0.675555556;0.532577904;0.397009967;4
0;0;1;2;0.444444444;0.428571429;0.409090909;0.44;3
0.846153846;0.923076923;1.423076923;1.846153846;0.445945946;0.425531915;0.459379616;0.522556391;3
1.428571429;1.428571429;1;1.428571429;0.55952381;0.679487179;0.586956522;0.520833333;2
0.823529412;1.294117647;1.647058824;1.352941176;0.425120773;0.511363636;0.529953917;0.558490566;1
0.807692308;1.423076923;1.346153846;1.615384615;0.39245283;0.441860465;0.510608204;0.47;3
0.875;0.625;1.125;1.5;0.392857143;0.494382022;0.593073593;0.526315789;3
1.114285714;0.685714286;1.371428571;1.6;0.398373984;0.427083333;0.509250243;0.511926606;2
1.518518519;2.888888889;1.555555556;0.481481481;0.501683502;0.671096346;0.473498233;0.420895522;2
2;2;1.5;1.5;0.230769231;0.35;0.568627451;0.403846154;1
2.285714286;1.523809524;0.857142857;1.571428571;0.625;0.427983539;0.495987159;0.469879518;5
1.947368421;1.105263158;1.105263158;2;0.541322314;0.372641509;0.456989247;0.54174397;2
1.133333333;3.066666667;1.133333333;0.533333333;0.49375;0.627218935;0.516393443;0.433070866;6
3.333333333;0.666666667;1.5;1;0.555555556;0.431372549;0.478571429;0.430167598;5
1.444444444;1.222222222;0.555555556;2.444444444;0.540322581;0.521276596;0.427480916;0.56;3
2.75;2.75;0.666666667;0.5;0.625899281;0.592920354;0.449180328;0.485981308;5
1.181818182;1.636363636;1.181818182;1.545454545;0.580645161;0.416666667;0.512027491;0.486666667;6
2.733333333;1.033333333;0.5;1.7;0.675925926;0.428184282;0.427041499;0.506024096;4
1;2.923076923;1.384615385;0.615384615;0.365591398;0.673640167;0.556980057;0.399693721;2
2.384615385;1.076923077;0.461538462;1.307692308;0.691729323;0.513513514;0.396875;0.504716981;6
2.545454545;1.727272727;0.454545455;1.636363636;0.611650485;0.50877193;0.493243243;0.558139535;6
1.421052632;1.105263158;1.315789474;1.473684211;0.375661376;0.471204188;0.528957529;0.534768212;2
1.027777778;1.222222222;1.444444444;1.416666667;0.478005865;0.480314961;0.538971808;0.466546112;1
1.294117647;0.941176471;1.617647059;1.735294118;0.536895674;0.427553444;0.486458333;0.505976096;2
1.769230769;0.923076923;2;1.846153846;0.574324324;0.535031847;0.494505495;0.519774011;4
0.666666667;1.888888889;1.333333333;1;0.516853933;0.584269663;0.454183267;0.560137457;1
0;2;3;1;0.25;0.625;0.541666667;0.333333333;2
1.666666667;0.666666667;0.666666667;2.333333333;0.361111111;0.407407407;0.505747126;0.53;7
1.25;0.8125;0.9375;1.5;0.526946108;0.41025641;0.49789916;0.485651214;3
1.785714286;1.142857143;0.928571429;1.785714286;0.411764706;0.514285714;0.464530892;0.488479263;3
0.888888889;1.944444444;1.5;1.611111111;0.527173913;0.54368932;0.505030181;0.514340344;2
0.944444444;0.722222222;1.944444444;1.833333333;0.427807487;0.43258427;0.539047619;0.525;1
0.916666667;1.083333333;1.583333333;1.666666667;0.495495495;0.536;0.466480447;0.491666667;4
1;1.52;2.36;1.44;0.4778157;0.505154639;0.501340483;0.450437318;1
0.833333333;1.166666667;1.388888889;1.611111111;0.536082474;0.484848485;0.519305019;0.541125541;4
0.764705882;0.823529412;1.352941176;1.529411765;0.45505618;0.585365854;0.534883721;0.556985294;2
1.90625;0.84375;0.8125;1.6875;0.559726962;0.441717791;0.477486911;0.540598291;3
2.928571429;1.5;0.571428571;1.357142857;0.608974359;0.462025316;0.429752066;0.458947368;5
2.821428571;1.357142857;0.5;1.535714286;0.675409836;0.539634146;0.417974322;0.493046776;3
1;1;3;4;0.333333333;0.666666667;0.346153846;0.476190476;5
1;3.296296296;1.518518519;0.888888889;0.4375;0.551470588;0.474597274;0.4781491;2
0.666666667;0.333333333;2.666666667;0.666666667;0.409090909;0.424242424;0.465116279;0.621052632;2
1;1;2.166666667;0.833333333;0.368421053;0.442748092;0.562334218;0.470588235;1
1;1.090909091;1.121212121;1.303030303;0.542772861;0.478371501;0.482978723;0.465140479;2
0.896551724;1.206896552;1.137931034;1.344827586;0.502717391;0.438271605;0.524283935;0.502502503;2
0.964285714;3.142857143;1.464285714;1.107142857;0.456456456;0.62992126;0.509641873;0.424677188;4
1.178571429;1.535714286;1.464285714;1.428571429;0.402061856;0.555910543;0.546353523;0.506798517;1
0.863636364;1.863636364;1.545454545;1;0.388392857;0.5;0.499142367;0.440406977;1
1.090909091;1.681818182;1.363636364;1.409090909;0.416309013;0.540983607;0.515410959;0.547687861;1
2.8;1.12;0.6;1.72;0.670940171;0.484496124;0.39427663;0.474708171;7
1.181818182;0.909090909;1.090909091;1.454545455;0.390909091;0.425531915;0.482490272;0.558219178;5
1.5;1.3;1.1;1.2;0.424242424;0.436090226;0.529411765;0.55513308;2
0.4;4.4;1.8;0.8;0.482758621;0.729166667;0.472049689;0.466165414;1
0.846153846;1.076923077;1.230769231;1.538461538;0.404411765;0.504132231;0.518731988;0.470588235;1
1.125;1.375;2;1;0.3875;0.577319588;0.611570248;0.571428571;1
1.137931034;1.068965517;1.068965517;1.275862069;0.493939394;0.452307692;0.46746988;0.602285714;4
0.818181818;1;1.181818182;1.454545455;0.545454545;0.471153846;0.516129032;0.47133758;3
1.4;2;1.3;1.05;0.470873786;0.509202454;0.493690852;0.436137072;1
1.307692308;1.423076923;1.269230769;0.923076923;0.38576779;0.476038339;0.52394775;0.468337731;2
0.6;1.4;2;1.6;0.382978723;0.5;0.525316456;0.473684211;0
0.909090909;1.090909091;1.454545455;1.545454545;0.469565217;0.381443299;0.5;0.5;3
0.903225806;1.161290323;1.387096774;1.096774194;0.384615385;0.643533123;0.55952381;0.525296017;1
1.166666667;1.388888889;1.222222222;1.888888889;0.515815085;0.5;0.462908012;0.525089606;7
1.5;1.1;1.25;1.05;0.588495575;0.523364486;0.474178404;0.519458545;6
1;0.571428571;1.571428571;1;0.323308271;0.417218543;0.531914894;0.465053763;1
1.35;0.9;2.25;1.6;0.414285714;0.539267016;0.479541735;0.540419162;3
1;0.952380952;1.333333333;1.095238095;0.504166667;0.653846154;0.473509934;0.517503805;2
1;1.823529412;1.117647059;0.823529412;0.678756477;0.424242424;0.5;0.471804511;2
2.916666667;0.916666667;0.75;1.875;0.730434783;0.4453125;0.396578538;0.506793478;4
1;1;1;0.5;0.4375;0.657142857;0.558823529;0.390243902;1
1.482758621;1.137931034;0.896551724;1.310344828;0.531055901;0.498305085;0.536989796;0.518032787;3
1.117647059;0.764705882;1.882352941;1.588235294;0.491017964;0.367231638;0.469811321;0.470954357;1
1.230769231;0.769230769;1.538461538;1.692307692;0.465753425;0.437869822;0.587537092;0.53776435;1
1.25;0.5;2;2;0.480769231;0.515151515;0.470588235;0.589928058;2
1;1;1.8;1.6;0.534482759;0.610169492;0.39869281;0.54109589;1
1;1.4;1.2;1.2;0.534482759;0.525;0.498432602;0.507092199;2
1;3;0.666666667;2.5;0.517241379;0.344827586;0.463768116;0.516666667;1
1;1.5;1.8;0.85;0.405511811;0.509960159;0.571161049;0.467013889;5
0.666666667;0.962962963;1.592592593;1.407407407;0.522222222;0.375;0.524777637;0.563282337;0
3.409090909;0.818181818;0.954545455;1.181818182;0.550925926;0.420833333;0.453968254;0.511461318;4
1.222222222;0.666666667;2.111111111;1.444444444;0.337078652;0.457831325;0.540145985;0.551851852;3
1.583333333;0.5;1.333333333;1.416666667;0.578512397;0.471544715;0.55026455;0.53115727;6
1.227272727;0.863636364;2.181818182;1.454545455;0.508960573;0.481481481;0.473504274;0.535;3
2;1.7;1.1;1.7;0.543859649;0.578512397;0.431506849;0.516363636;10
1.913043478;1.260869565;1.173913043;1.52173913;0.528169014;0.445736434;0.463746224;0.533762058;2
1;1;2;1.333333333;0.590909091;0.5;0.452380952;0.666666667;0
1.111111111;1.407407407;1.37037037;1.37037037;0.460144928;0.481481481;0.447297297;0.483651226;4
1.114285714;2.6;1.4;0.542857143;0.470752089;0.656;0.502401537;0.426787741;2
1.608695652;1.260869565;1.260869565;1.52173913;0.540350877;0.392561983;0.405819296;0.559139785;2
1.405405405;0.945945946;1.972972973;1.486486486;0.5;0.456359102;0.523266023;0.443632568;1
1.206896552;0.896551724;2.103448276;1.482758621;0.495677233;0.467353952;0.450722733;0.519042437;5
1.047619048;1.142857143;1.619047619;1.761904762;0.458483755;0.469827586;0.51465798;0.549348231;0
1.032258065;1.64516129;1.741935484;1.129032258;0.42519685;0.544715447;0.504864865;0.545851528;3
1.129032258;1.258064516;1.677419355;1.322580645;0.428571429;0.489552239;0.539130435;0.506849315;2
3;3;1;0;0.9;0.428571429;0.52;0.592592593;5
1.619047619;1.047619048;1.142857143;1.619047619;0.533333333;0.507537688;0.545736434;0.470779221;2
0.733333333;1.466666667;1.6;1.266666667;0.50955414;0.541666667;0.501216545;0.419642857;0
0.833333333;1.791666667;2.208333333;1.25;0.519855596;0.569230769;0.529061103;0.450532725;2
1.189189189;1.081081081;1.72972973;1.324324324;0.498680739;0.462962963;0.491833031;0.467228464;6
1.161290323;1.516129032;1.193548387;1.451612903;0.492877493;0.540616246;0.557494867;0.549473684;3
0.8125;1.625;1.4375;1;0.478873239;0.52972973;0.4397463;0.584710744;4
0.782608696;0.913043478;1.304347826;1.913043478;0.42;0.456431535;0.506224066;0.506419401;2
1.5;4;0.5;0.5;0.470588235;0.80952381;0.625;0.533333333;3
3.148148148;1.333333333;1.111111111;1.592592593;0.647058824;0.551155116;0.428358209;0.523076923;4
1.909090909;1;1.545454545;1.363636364;0.478448276;0.404444444;0.443413729;0.528913963;0
2.476190476;2;0.666666667;1.428571429;0.665178571;0.474885845;0.495176849;0.443137255;4
2.5;1;1.5;2;0.444444444;0.59375;0.453125;0.5;0
0.8;2.3;1.2;0.4;0.487603306;0.733333333;0.453947368;0.412;3
1.655172414;2.793103448;1.034482759;0.517241379;0.48;0.674121406;0.420752566;0.421853389;1
3.5;0.625;0.9375;1;0.51369863;0.414201183;0.44375;0.466019417;6
1.285714286;1.771428571;2.028571429;1.085714286;0.502564103;0.54353562;0.495069034;0.448692153;3
1.235294118;2.714285714;1.352941176;1.028571429;0.451351351;0.573493976;0.506493506;0.439958592;2
1.4;1.533333333;1.466666667;0.666666667;0.568627451;0.517948718;0.512471655;0.462242563;2
